links,bodies
http://gwiazdy.wp.pl/jak-iza-kuna-wspomina-prace-w-korporacji-ja-musialam-po-prostu-zarabiac-na-zycie-6091717479736449a,"Jak Iza Kuna wspomina pracę w korporacji? ""Ja musiałam po prostu zarabiać na życie"" Jest jedną z najpopularniejszych i najbardziej cenionych polskich aktorek. Okazuje się jednak, że aktorstwo nie jest jedyną pozycją w jej CV. W rozmowie z WP Gwiazdy Iza kuna zdradziła, że przed laty pracowała w dużej korporacji. Czym się zajmowała i jak to wspomina? - Akurat ja mam bardzo dobre doświadczenia z korporacją, to były początki. Ja musiałam po prostu zarabiać na życie pracując w takiej francuskiej firmie i bardzo sobie to chwalę. Pracowałam tam dwa lata, zajmowałam się PR-em i trochę sprzedażą. Był to dla mnie super czas. Zarabiałam pieniądze i się realizowałam - zdradziła aktorka na premierze filmu ""PolandJa"". Zobaczcie nasz wywiad!"
http://gwiazdy.wp.pl/joanna-orleanska-nie-uznaje-operacji-plastycznych-5856553928676481a,"Joanna Orleańska: Nie uznaję operacji plastycznych!   Joanna Orleańska, którą możemy oglądać w ""Dancing with the Stars. Taniec z Gwiazdami"" w parze z Przemysławem Modrzyńskim, w najnowszym ""Instyle"" wyznała, jakie jest jej podejście do medycyny estetycznej. Nie uznaję operacji plastycznych. Nie chcę przypominać plastikowego manekina. Nie byłabym wiarygodna z nadmuchanymi ustami i wygładzoną twarzą - stwierdziła aktorka. Zobacz:  Gwiazdy zachwyciły na Festiwalu Filmowym w Gdyni!  40-letnia Orleańska, który słynie ze swojego nienagannego wyglądu, z pewnością nie musi jeszcze myśleć o upływającym czasie. Jak uważacie, wygląda na swój wiek? (fot. WBF/Polsat) (fot. WBF/Polsat)"
http://gwiazdy.wp.pl/rynkowski-robi-co-moze-by-uratowac-malzenstwo-wideo-6109111376279681a,"Rynkowski robi, co może, by uratować małżeństwo! [WIDEO] Ostatnie miesiące nie były dla Ryszarda Rynkowskiego i jego najbliższych zbyt radosne. Jeśli wierzyć w medialne doniesienia, kryzys w związku i problem z alkoholem przyczyniły się do próby samobójczej artysty w listopadzie 2016 roku. Wokalista i jego ukochana postanowili zawalczyć o siebie. Jak poinformował ""Fakt"", całą rodziną wybrali się do Hiszpanii na trzytygodniowy urlop. Obejrzyjcie wideo! Z ustaleń dziennika wynika, że między  Ryszardem Rynkowskim  i jego żoną znów układa się jak dawniej. W Hiszpanii towarzyszy im dziewięcioletni syn. Korzystają ze słonecznej pogody, zwiedzają i odpoczywają. Najchętniej zostaliby tam kilka tygodni dłużej.  Artysta będzie musiał jednak wkrótce stanąć przed wymiarem sprawiedliwości po tym, jak prokuratura skierowała przeciwko niemu do Sądu Rejonowego w Brodnicy akt oskarżenia. Ryszard Rynkowski chce dobrowolnie poddać się karze. - Z oskarżonym uzgodniono wymierzenie kary grzywny w wysokości 4 tysięcy złotych - podsumował w rozmowie z ""Faktem"" prokurator Leszek Rupiński."
http://gwiazdy.wp.pl/anna-glogowska-i-piotr-gasowski-znowu-razem-jest-miedzy-nimi-jak-dawniej-6108749781628545a,"Anna Głogowska i Piotr Gąsowski znowu razem! ""Jest między nimi jak dawniej"" Trudno w to uwierzyć, ale Piotr Gąsowski i Anna Głogowska wrócili do siebie po półrocznej rozłące. Co ich do tego skłoniło? Obejrzyjcie wideo! Aktor przemyślał rzekomo swoje zachowanie, które doprowadziło do rozstania, i przeprosił tancerkę. - Piotrek obiecał Ani, że się zmieni i zacznie interesować się jej potrzebami. Ma też ograniczyć pracę i np. nie odbierać po nocy służbowych telefonów. To były główne przyczyny ich konfliktu, które doprowadziły do tego, że tancerka w listopadzie wyniosła walizki z jego mieszkania - zdradziła w ""Fakcie"" znajoma pary. Po burzliwym rozstaniu znów ze sobą mieszkają.  Anna Głogowska  jest przekonana, że teraz wszystko się ułoży. - Rodzina jest dla niej najważniejsza, więc wróciła do Piotra dla dobra córki. Jest między nimi jak dawniej - podsumowała informatorka gazety."
http://gwiazdy.wp.pl/beata-kozidrak-zabiera-tajemniczego-kochanka-na-wakacje-wideo-6108391364695681a,"Beata Kozidrak zabiera tajemniczego kochanka na wakacje! [WIDEO] Beata Kozidrak postanowiła zrobić sobie przerwę od pracy i zaplanowała dłuższy urlop. Za jedną z najpopularniejszych polskich wokalistek ciężkie miesiące - rozwód z Andrzejem Pietrasem oraz intensywna promocja kolejnego solowego albumu. - Rozwiedziona Beata wciąż porywa tłumy, kalendarz koncertowy ma wypełniony po brzegi, nad czym może ubolewać tylko jedna osoba - jej tajemniczy kochanek! - czytamy w ""Twoim Imperium"". To dlatego postanowiła zabrać go na wakacje. Gwiazda planuje polecieć do Hiszpanii, gdzie kilka lat temu kupiła luksusową posiadłość. To jednak nie koniec,  Beata Kozidrak  chce ruszyć dalej. - Ma kilka nieruchomości w różnych częściach świata, np. w USA i w Afryce. W sytuacji, gdy piosenkarka ukrywa swego nowego ukochanego przed polskimi mediami i fanami, wyprawa we dwoje w jakimś egzotycznym lub dalekim kierunku da zakochanym gwarancję, że prywatności nikt im tam nie zakłóci - podsumował tygodnik. Czy Kozidrak zdecyduje się w końcu zdradzić, kim jest jej nowy wybranek?"
http://gwiazdy.wp.pl/weronika-rosati-nie-chce-zgodzic-sie-na-kolejna-operacje-nowe-informacje-o-stanie-zdrowia-gwiazdy-6108037731501697a,"Weronika Rosati nie chce zgodzić się na kolejną operację. Nowe informacje o stanie zdrowia gwiazdy Weronika Rosati do końca życia zapamięta pechowy wypadek samochodowy, po którym trafiła do szpitala. Aktorka do tej pory przeszła już kilka skomplikowanych operacji złamanej kostki. Ostatnio lekarze zalecili jej kolejną. Zabieg ma ją uchronić przed problemami z chodzeniem w przyszłości. Jak donosi ""Fakt"", gwiazda nie chce jednak o niczym słyszeć. Dlaczego? - Dzięki własnej determinacji Weronika czuje się teraz znakomicie. A wiele wycierpiała. Po kilku operacjach bardzo sumiennie podeszła do rehabilitacji. Dzięki temu może znów normalnie pracować i spełniać się jako aktorka. Lekarze ostrzegają ją jednak, że problemy z nogą mogą wrócić, gdy będzie na emeryturze. Uważają, że powinna poddać się jeszcze jednej operacji, by na starość nie groziło jej kalectwo - zdradził gazecie jej znajomy. Menadżerka aktorki w rozmowie z ""Faktem"" podkreśliła, że Rosati ma teraz swoje pięć minut. Jest w rewelacyjnej formie i koncentruje się przede wszystkim na sprawach zawodowych. Jej role - w serialu ""Belle Epoque"" czy filmie ""Porady na zdrady"" - zostały ciepło przyjęte przez fanów, dlatego gwiazda nie chce zwalniać tempa. - Stwierdziła, że woli do końca życia ćwiczyć, niż znów dać się zoperować. Po ponad trzyletniej walce o zdrowie chce grać i podejmować nowe wyzwania - czytamy w gazecie. Mamy nadzieję, że ostateczną decyzję podejmie po konsultacji ze swoim ukochanym, ortopedą Robertem Śmigielskim. Czy narzeczony przekona ją, że zdrowie jest ważniejsze od kariery?"
http://gwiazdy.wp.pl/czy-ania-starmach-zdazy-na-swoj-slub-6106915430774913a,"Czy Ania Starmach zdąży na swój ślub? Ania Starmach to jedna z najsympatyczniejszych gwiazd polskiej telewizji. Jurorka programu ""MasterChef"" podczas tegorocznych walentynek zaręczyła się ze swoim partnerem, Piotrem. Para niedawno wróciła z romantycznej podróży przedślubnej do Nowej Zelandii i od razu zabrała się do działania. W rozmowie z ""Faktem"" gwiazda TVN zdradziła, że choć wesele zbliża się wielkimi krokami ich przygotowania są wciąż w powijakach. - Prawda jest taka, że szykowanie do ślubu jeszcze przed nami. Nie mamy nawet listy gości! Na szczęście mam jeszcze trochę czasu, żeby pozapraszać rodzinę i przyjaciół, zaplanować różne rzeczy, choćby ten wymarzony tort... - powiedziała Starmach. Na weselu na pewno nie zabraknie słodkości, do których Ania ma słabość. Jednak tak samo ważne jak słodycze jest utrzymanie szczegółów ceremonii w tajemnicy, ponieważ przyszłej pannie młodej zależy na tym, żeby do mediów nie wypłynęły żadne informacje. - Nie powiem, kiedy będzie ceremonia, i nie powiem gdzie. Na pewno będę miała białą suknię, ale zobaczą ją tylko członkowie najbliższej rodziny i przyjaciele. Absolutnie nie będzie to huczne wesele, o którym będzie wiedziała cała Polska. Niech dzień ślubu będzie dniem moim i mojego ukochanego. Długo na tę chwilę czekałam, więc ogromnie się cieszę! - podsumowała przyszła panna młoda."
http://gwiazdy.wp.pl/rozenek-spedzi-wielkanoc-w-norwegii-kogo-zabierze-w-podroz-6106268461314689a,"Rozenek spędzi Wielkanoc w Norwegii. Kogo zabierze w podróż? Tegoroczne święta nie będą w rodzinie gospodyni telewizyjnych programów tradycyjne. Jak poinformował dwutygodnik ""Party"", wspólnie z dziećmi, mężem rodzicami i teściową spędzi je w Norwegii. Obejrzyjcie wideo! - Wynajęliśmy przytulny, mały, drewniany domek nad fiordem. Panuje tam cisza, jest błogi spokój. Będziemy na tarasie pili kakao i chodzili na długie spacery. Oczywiście w Wielką Sobotę obowiązkowo pójdziemy ze święconką do kościoła, choć w Norwegii nie ma tego zwyczaju. Ale nam to nie przeszkadza! - wyznała  Rozenek  w rozmowie gazetą. Gwiazda TVN słynie z tego, że kilka razy w roku razem z bliskimi organizuje sobie urlop. Jak sama często podkreśla, daje jej to energię do pracy na kolejne miesiące. - Całą swoją siłę czerpię z rodziny. Dlatego dbam o to, abyśmy spędzali razem jak najwięcej czasu - podsumowała."
http://gwiazdy.wp.pl/natalia-kukulska-stanela-w-obronie-corki-czeslawa-niemena-o-co-poszlo-6105935027692673a,"Natalia Kukulska stanęła w obronie córki Czesława Niemena. O co poszło? Łączy je nie tylko imię, lecz także podejście do muzyki. Ich rodziny są ze sobą zaprzyjaźnione od lat. Natalia Niemen zaczynała swoją przygodę ze sceną śpiewając w chórkach Natalii Kukulskiej, kiedy ta była u szczytu popularności. Córka Anny Jantar i Jarosława Kukulskiego nie mogła więc pozostać obojętna na słowa krytyki, które zalały internet po niedawnej premierze albumu zatytułowanego ""Niemen mniej znany"", na którym córka legendarnego artysty zmierzyła się z wymagającą odsłoną jego repertuaru. Niektórzy recenzenci i słuchacze sugerowali, że Natalia kopiuje twórczość ojca i na siłę stara się odtworzyć jego manierę wokalną. - To, co teraz robisz, jest odważne i wyjątkowe. Lepiej być kontrowersyjnym niż nijakim. Albo cię będą kochać albo nienawidzić. Ja szczerze gratuluję i wspieram - skomentowała Kukulska na Facebooku, odnosząc się do najnowszej płyty koleżanki po fachu. Natalia Niemen niemal od razu odpowiedziała. - Dzięki ci za każde słowo. Dzięki za twoje dobre myśli i za to, że rozumiesz - podsumowała, nazywając  Natalię Kukulską  swoją siostrą. Mamy nadzieję, że przyjdzie czas, w którym usłyszymy utalentowane piosenkarki śpiewające w duecie. To byłoby wydarzenie!"
http://gwiazdy.wp.pl/zona-michala-zebrowskiego-zrobi-miedzynarodowa-kariere-w-biznesie-6105596125926017a,"Żona Michała Żebrowskiego zrobi międzynarodową karierę w biznesie?  Przez wiele lat Aleksandra Żebrowska poświęcała się rodzinie, rezygnując z kariery zawodowej. Gdy synowie pary nieco podrośli, partnerka dyrektora Teatru 6. Piętro powoli planowała powrót do pracy. Przez jakiś czas pani psycholog z talentem menedżerskim pomagała mężowi w promocji teatru. Teraz wiele wskazuje na to, że popularny aktor straci wsparcie żony.  Jak donosi tygodnik ""Świat i ludzie"", Aleksandra Żebrowska otworzyła własny sklep internetowy z akcesoriami dla dzieci oraz ubraniami dla ciężarnych. Biznes świetnie prosperuje, a żona aktora myśli o tym, by znacznie poszerzyć działalność. - Ona myśli o ekspansji na świat. Sprzedaż prowadzona jest w języku angielskim, ceny są w euro, bo Ola wierzy w możliwość podbicia zachodnich rynków. Robi teraz dużą kampanię zagraniczną, nowe biznesplany, udziela wywiadów zachodnim mediom – wyznał informator tygodnika. Zobaczcie nasze wideo!"
http://gwiazdy.wp.pl/sablewska-przyznala-sie-ze-korzysta-z-pomocy-psychologa-jestem-teraz-najlepsza-wersja-siebie-6104469681931393a,"Sablewska przyznała się, że korzysta z pomocy psychologa. ""Jestem teraz najlepszą wersją siebie"" Maja Sablewska od kilku lat wspiera kobiety, które zgłaszają się do niej z prośbą o pomoc w zmianie swojego życia. Gwiazda ""TVN Style"" uznała, że doskonale odnajduje się nie tylko w roli eksperta modowego, ale również jako lekarza dusz. Jednak jak się okazuje, stylistka w pewnym momencie sama potrzebowała pomocy specjalisty. Jak zdradziła w rozmowie z ""Faktem"", od dwóch lat chodzi do psychologa i uważa, że dzięki temu jest w stanie jeszcze lepiej motywować uczestniczki swojego programu.  - Kiedy rozpoczęłam spotykać się z uczestniczkami ""Sablewskiej sposób na modę"", postanowiłam popracować także nad sobą. Decyzja pójścia na terapię była najlepszą w moim życiu i wcale się tego nie wstydzę. Jestem teraz najlepszą wersją siebie ze wszystkich, które znam - zdradziła Maja w rozmowie z tabloidem. Zobaczcie nasze wideo."
http://gwiazdy.wp.pl/lara-gessler-juz-mezatka-na-slubie-nie-bylo-jej-matki-6085794526131329a,"Lara Gessler już mężatką? Na ślubie nie było jej matki? W mediach społecznościowych pojawiły się zdjęcia, sugerujące, że córka sławnej restauratorki jest już mężatką. Magdy Gessler nie było na jej ślubie? Pod koniec września ub.r. córka Magdy Gessler pochwaliła się na portalu społecznościowym informacją o swoich zaręczynach. Tym samym, dała wszystkim do zrozumienia, że jej miłość wkroczyła właśnie w nowy etap i staje się coraz poważniejsza. od tego momentu w mediach społecznościowych wciąż spekulowano, gdzie i kiedy odbędzie się ceremonia zaślubin.  Wiele wskazuje na to, że Lara Gessler i jej ukochany zdecydowali się na kameralną ślubną uroczystość za granicą. Na instagramowym profilu jej mamy pojawiło się tajemnicze zdjęcie pary z dopiskiem ""i co dalej?"". Lara skomentowała opublikowane przez restauratorkę zdjęcie słowami ""dalej tylko lepiej"".  Informację o ślubie zdaje się, że zostały potwierdzone przez Pawła Pawłowskiego, który na swoim profilu na Facebooku zamieścił to samo zdjęcie z wyjaśnieniem, że regionalne indonezyjskie ubrania, które mają na sobie to stroje ślubne. Jak wiemy, Magda Gessler jest teraz w Polsce. Czy to oznacza, że gwiazda TVN-u nie wzięła udziału w ceremonii ślubnej swojej córki? ZOBACZ TAKŻE: Magda Gessler nie przepada za swoim zięciem?"
http://gwiazdy.wp.pl/magda-gessler-zrezygnuje-z-pracy-by-ratowac-zwiazek-6104139760817281a,"Magda Gessler zrezygnuje z pracy, by ratować związek? Restauratorka i telewizyjna gwiazda w ostatnim czasie ma na głowie za dużo obowiązków, co odbija się na jej życiu prywatnym. Gospodyni ""Kuchennych rewolucji"" nie wyobraża sobie jednak nudy na co dzień. Z pasją realizuje kolejne pomysły. Jak poinformował ""Fakt"", ukochany Magdy Gessler nie podziela jednak tego entuzjazmu. Obejrzyjcie wideo. Gwiazda ma nawet wrażenie, że Waldemar Kozerawski, który pracuje w Kanadzie jako lekarz, ale ostatnio coraz częściej wspomina o emeryturze, zazdrości jej sławy.  - Mój mąż ciągle mówi: „zaplanujmy wspólną przyszłość, odpocznijmy, skończ z tą pracą”. On zawsze chciał być muzykiem, zresztą nadal chce. Czasem zazdrości mi, bo też marzy o tym, by robić coś wyjątkowego. Myślę, że z tego wynika jego niezrozumienie. Chociaż jest świetnym lekarzem! - wyznała  Gessler  w rozmowie z gazetą.  64-letnia bizneswoman i osobowość telewizyjna nie zamierza jednak na razie zwalniać tempa. - Dzięki ludziom, którymi się otaczam, mam energię czterdziestolatki! - podsumowała w ""Fakcie"".  Czy ukochanemu Gessler wystarczy wyrozumiałości wobec temperamentnej partnerki?"
http://gwiazdy.wp.pl/radosc-w-rodzinie-krolewskiej-ksiaze-jerzy-idzie-do-szkoly-6106327286137473a,"Radość w rodzinie królewskiej. Książę Jerzy idzie do szkoły Informacje o brytyjskiej rodzinie królewskiej zawsze cieszą się ogromnym zainteresowaniem. Od dłuższego czasu w prasie pojawiały się spekulacje, do jakiej szkoły pójdzie Jerzy, syn księcia Williama i księżnej Kate. Kilka dni temu wreszcie domysły się potwierdziły i 4-latek już we wrześniu rozpocznie naukę w prywatnej placówce Thomas''s School w Battersea. - Placówka jest zaszczycona i zachwycona tym, że Książę i Księżna Cambridge wybrali właśnie tę szkołę na miejsce, gdzie George rozpocznie edukację. Bardzo cieszymy się na powitanie księcia i wszystkich naszych nowych uczniów we wrześniu - możemy przeczytać w oficjalnym oświadczeniu szkoły, która największy nacisk kładzie na to, żeby nauczyć się, jak być miłym dla innych. Semestr nauki w placówce to koszt 90 tysięcy złotych.  - Bądź miły - to nasza naczelna zasada. Kładziemy nacisk na zestaw podstawowych wartości, takich jak życzliwość, uprzejmość, ufność i pokora. Chcemy, żeby nasi uczniowie opuścili szkołę z silnym poczuciem odpowiedzialności społecznej i rozwijali się jako sumienni i troskliwi obywatele świata - napisał na stronie internetowej szkoły dyrektor placówki."
http://gwiazdy.wp.pl/dziendobrypolsko-co-slychac-u-brytyjskiej-rodziny-krolewskiej-6082188838384769a,"#dzieńdobryPolsko: co słychać u brytyjskiej rodziny królewskiej? W ostatnim czasie pojawiło się sporo nowinek, jeśli chodzi o młodych przedstawicieli rodziny królewskiej. Jakie zmiany szykują się w ich życiu?  Książę William zdecydował się zrezygnować z pracy zawodowej. Przypomnijmy, że jest pilotem śmigłowca ratunkowego. Co stało za jego decyzją? Książę Harry natomiast przedstawił rodzinie narzeczoną.  Para spotkała się w rezydencji Williama i Kate. Jak księżna zareagowała na przyszłą bratową? Tego dowiecie się z podsumowania, jakie przygotowała Monika Kapinos."
http://gwiazdy.wp.pl/nowa-piosenka-edyty-bartosiewicz-6109538685495425a,"Nowa piosenka Edyty Bartosiewicz! ""Ten moment"" to tytuł nowego utworu Edyty Bartosiewicz. O płycie na razie nic nie wiadomo. Wokalistka premierowo zaprezentowała piosenkę podczas specjalnego koncertu w radiowej Trójce, który odbył się 1 kwietnia w ramach uroczystej gali 55-lecia Programu 3. Na scenie artystce towarzyszyli Romuald Kunikowski na klawiszach i Maciej Gładysz na gitarze.  W styczniu Bartosiewicz poinformowała, że pracuje nad nowym albumem. - Pytacie o nową płytę - napisała enigmatycznie na Facebooku artystka. - Nie podajemy żadnych terminów, ale wiedzcie, że rozpoczęliśmy pracę nad demo i idzie naprawdę fajnie :). (zachowano oryginalną pisownię) Edyta Bartosiewicz to kompozytorka, autorka tekstów, aranżerka i producentka większości swoich utworów, której albumy sprzedały się w łącznym nakładzie ponad miliona egzemplarzy, a 16 piosenek dotarło do pierwszego miejsca Listy Przebojów Trójki. Poza karierą solową gościła także w nagraniach takich wykonawców jak: Róże Europy, Wojciech Waglewski, Acid Drinkers, Hey czy Kazik Staszewski. W 2013 roku wydał swój szósty longplay ""Renovatio"", był on następcą krążka ""Wodospady"" z 1998 roku."
http://gwiazdy.wp.pl/jolie-i-pitt-chca-mieszkac-blisko-siebie-wiec-angelina-kupuje-nowy-dom-wyda-na-niego-25-milionow-dolarow-6109777292712065a,"Jolie i Pitt chcą mieszkać blisko siebie, więc Angelina kupuje nowy dom. Wyda na niego 25 milionów dolarów! Hollywoodzcy plotkarze ekscytują się nowymi inwestycyjnymi planami Angeliny Jolie. Gwiazda jest ponoć zainteresowana zakupem willi, która niegdyś należała do wielkiego amerykańskiego filmowca, Cecila B. DeMille''a.  Historyczna nieruchomość położona jest w Los Angeles - w enklawie Laughlin Park, w której mieszkają m.in. Natalie Portman, Kristen Stewart, Ellen Pompeo i Casey Affleck. W domu, o którego zakup stara się Angelina Jolie, nocować można w jednej z sześciu sypialń i kąpać się w jednej z dziesięciu łazienek. Jest też basen, siłownia, garaż, altana herbaciana oraz domek dla gości. Cena wywoławcza wynosi 24 950 000 dolarów. Ostatnio właścicielami posiadłości byli pisarz Richard Grossman i konsultantka Lisa Lyons. Wybudowana w 1913 roku rezydencja jest położona nieopodal posiadłości Brada Pitta, z którym Angelina Jolie niedawno się rozstała. Bliskość nieruchomości na pewno ułatwiłaby byłej parze opiekę nad wspólnymi dziećmi. DeMille nabył dom w 1916 roku za 28 tysięcy dolarów i mieszkał w nim aż do śmierci w 1959. Tuż obok znajduje się dom, który należał do Charliego Chaplina. Przez jakiś czas był on nawet częścią rezydencji - słynny producent i reżyser miał w nim swoją salę projekcyjną i biura.  Richard Grossman i Lisa Lyons w przeszłości sprzedali już kilka swoich nieruchomości ludziom związanym z show-biznesem. Jeden z ich domów nabyła Madonna, a inny - David Fincher."
