links,bodies
http://wiadomosci.wp.pl/pomoga-przestac-rosnac-najwyzszemu-czlowiekowi-swiata-6031911280542849a,"Pomogą przestać rosnąć najwyższemu człowiekowi świata? Stowarzyszenie włoskich weterynarzy""Avemus"" rozpoczęło zbiórkę pieniędzy na operację dla ukraińskiegokolegi Leonida Stadnika, który nie może wykonywać swego zawodu,ponieważ w wieku 36 lat nie przestaje rosnąć, a ma już 2,58 mwzrostu. Według Księgi rekordów Guinnessa jest najwyższym człowiekiem na świecie. Od pewnego czasu nie mieści się w żadnym samochodzie, a rower, którym jeździł do swych czworonożnych pacjentów, od dawna nie wytrzymuje jego ciężaru. Stadnik zaczął rosnąc w niezwykłym tempie po operacji usunięcia guza mózgu, którą przeszedł w wieku 14 lat i podczas której, jak sądzą lekarze, doszło do stymulacji odpowiedzialnej za wzrost przysadki mózgowej. Jeżeli będzie rósł nadal, jego serce nie wytrzyma i grozi mu śmierć. Włoscy koledzy Stadnika ogłosili zbiórkę pieniędzy na kosztowną operację, której pilnie wymaga. Jednocześnie zamówili dla niego w jednej z włoskich fabryk sprzętu sportowego specjalny rower, który nie załamałby się pod cyklistą o wadze 200 kilogramów. Na razie ukraiński weterynarz, nie mogąc wykonywać swego zawodu, zajmuje się naprawą dachów w rodzinnej wsi w obwodzie żytomierskim, pozuje licznie przybywającym fotoreporterom i marzy o powrocie do ukochanego zawodu. Więcej na ten temat: Najwyższy człowiek świata ma 2,54 m Ukrainiec nie jest już najwyższym człowiekiem świata Najwyższy człowiek świata został ojcem"
http://wiadomosci.wp.pl/prokremlowska-partia-wysle-w-kosmos-deputowanego-6031918546948737a,"Prokremlowska partia wyśle w kosmos deputowanego Prokremlowska partia Jedna Rosja zapowiedziała, że wyśle w kosmos swojego deputowanego i wniesie w ten sposób ""konkretny wkład"" do programu kosmicznego - poinformował szef partii i zarazem przewodniczący Dumy, niższej izby parlamentu, Borys Gryzłow. [  ]( http://wiadomosci.wp.pl/sputnik-1-wystartowal-50-lat-temu-6038708857815681g )
Sputnik 1 wystartował 50 lat temu Partię w kosmosie ma reprezentować Władimir Gruzdiew - jeden z uczestników sierpniowej, szeroko rozpropagowanej wyprawy rosyjskiej w okolice bieguna północnego, która miała potwierdzić rosyjskie roszczenia do tego regionu. Kandydaturę Gruzdiewa lider Jednej Rosji wysunął w 50. rocznicę wystrzelenia pierwszego sztucznego satelity Ziemi - radzieckiego Sputnika-1. Gryzłow powiedział, że kandydat partii na kosmonautę przeszedł wszystkie niezbędne badania lekarskie i już został włączony do grupy, która będzie się przygotowywać do lotu. Lot wysłannika Jednej Rosji, której sondaże dają zwycięstwo w grudniowych wyborach, ma być opłacony ze środków partii - zapewnił jej przewodniczący. Sumy nie wymienił. Nie wymienił też celu podróży kosmicznej. Cena lotu turystycznego na Międzynarodową Stację Kosmiczną wynosi obecnie 25 mln dolarów. Pierwszy turysta - amerykański multimilioner Dennis Tito - zapłacił w 2001 roku za swój lot rosyjskim statkiem Sojuz 20 mln dolarów."
http://wiadomosci.wp.pl/wybierz-mine-miesiaca!-6031917720461954a,"Wybierz Minę Miesiąca! Polityk to nie saper, wchodzi na minę nie raz. Przez cały miesiąc pilnie śledzimy działania polityków na polu minowym i na bieżąco uzupełniamy galerię ze śmiesznymi minami polityków. Na koniec miesiąca prosimy Was abyście wybrali Minę Miesiąca. Pod koniec roku spośród 12 Min Miesiąca wybierzecie Minę Roku.  Wybierz Minę Miesiąca . Głosowanie na najlepszą minę we wrześniu potrwa do 9 października."
http://wiadomosci.wp.pl/naukowcy-uzyskali-zarodek-zubra-z-probowki-6107757630797953a,"Naukowcy uzyskali zarodek żubra ""z probówki"" Zarodek żubra metodą in vitro, po raz pierwszy w przypadku tego gatunku, uzyskali naukowcy ze Szkoły Głównej Gospodarstwa Wiejskiego w Warszawie. O osiągnięciu poinformowała rzeczniczka Lasów Państwowych, które finansują te badania. - Sześć świeżo pobranych komórek jajowych udało nam się zapłodnić wcześniej pozyskanymi plemnikami, które zostały odmrożone specjalnie w tym celu. Już to było olbrzymim sukcesem, ale jeszcze większe znaczenie ma fakt, że jeden z zarodków nadal się rozwija i obecnie znajduje się w etapie wczesnej blastocysty - powiedziała prof. Anna Duszewska, która kieruje zespołem badawczym na Wydziale Medycyny Weterynaryjnej SGGW. W skład zespołu wchodzą także dr Paweł Gręda i mgr Magdalena Baraniewicz. - Jednym z elementów tego programu jest stworzenie profesjonalnego banku genów żubra, zawierającego tkanki, komórki rozrodcze i przede wszystkim właśnie zarodki - wskazała prof. Wanda Olech-Piasecka, dziekan wydziału Nauk o Zwierzętach SGGW w Warszawie i prezes Stowarzyszenia Miłośników Żubrów.  - Dzięki temu uzyskamy unikatowe na skalę świata zabezpieczenie dla gatunku, którego przyszłość jest ciągle niepewna. Boimy się przede wszystkim chorób zakaźnych, które pojawiają się w różnych miejscach Europy i mogą unicestwić nasze plany przemieszczania żywych żubrów. W takiej sytuacji tylko zarodki umożliwią odświeżenie krwi w stadach - wyjaśniła profesor, która jest koordynatorką merytoryczną projektu. Jak podkreśliła prof. Olech-Piasecka, zachowanie DNA ma wyjątkowe znaczenie ze względu na bardzo niską zmienność genetyczną żyjących obecnie na świecie żubrów. - Wszystkie wywodzą się od niewielkiej liczby założycieli, nasze nizinne żubry to właściwie tylko siedem genotypów i to dość do siebie podobnych. Dzięki pozyskaniu komórek rozrodczych od zwierząt, które np. ze względu na choroby nie mogłyby się w przyszłości rozmnażać, nie dopuszczamy do uszczuplenia puli genetycznej - dodała. Budowa banku genów jest jednym z celów uruchomionego 1 marca projektu kompleksowej ochrony żubra przez Lasy Państwowe. Jego inne elementy to m.in. bieżąca opieka i monitoring zdrowia istniejącej populacji, tworzenie nowych stad żubrów w Polsce oraz rozprzestrzenienie tych zwierząt na świecie. Czteroletni projekt ma wartość ponad 40 mln zł i jest w całości finansowany ze środków Lasów Państwowych, czyli z funduszu leśnego. - Na świecie metoda hodowli zarodka in vitro była stosowana, z powodzeniem, u wielu gatunków ssaków. Teraz udało się i u żubra, który jest gatunkiem dla nas szczególnym, bo ocalonym od zagłady w Polsce i przywróconym naturze - skomentował dyrektor Instytutu Biologii Ssaków Polskiej Akademii Nauk w Białowieży, prof. Rafał Kowalczyk. Ocenił, że jest to ciekawe doświadczenie, które wzbogaca wiedzę na temat żubra. Jednocześnie profesor zwrócił uwagę, że in vitro to wciąż droga technika. Dlatego w razie potrzeby rozmnożenia określonej pary żubrów nadal sprawdza się metoda tradycyjna, polegająca na pobraniu nasienia od określonego samca, i zapłodnienia - poprzez inseminację - określonej samicy. Dodał, że żubry nie mają problemów z rozmnażaniem, zarówno te z hodowli zamkniętej, jak i żyjące na wolności. - Naturalne, dziko żyjące populacje przyrastają i dobrze się rozmnażają. Wszystkie żyjące na świecie żubry są potomkami kilku zaledwie osobników, co oznacza tzw. niską zmienność genetyczną. A jednak u cieląt nie pojawiają się anomalie, co często zdarza się przy kojarzeniu zwierząt w dużym spokrewnieniu - zwrócił uwagę prof. Kowalczyk. Według szefa IBS PAN dla ochrony żubrów w Polsce kluczowe jest tworzenie nowych populacji, odchodzenie od metod hodowlanych i zmniejszanie uzależnienia od człowieka."
http://wiadomosci.wp.pl/zbadano-czaszke-naszego-odleglego-przodka-6031932497339009a,"Zbadano czaszkę naszego odległego przodka Fizycy w Grenoble we Francji prześwietlili czaszkę odkrytego niedawno południowej Afryce hominida, Australopithecus sediba - informuje serwis BBC. W Republice Południowej Afryki odkryto dwa znakomicie zachowane szkielety kobiety i chłopca sprzed prawie dwóch milionów lat. Zdaniem naukowców, należały one do nieznanego wcześniej gatunku australopiteków, zarazem jednak posiadały wiele wspólnych cech anatomicznych z najstarszymi przedstawicielami rodzaju Homo. Ten nowy gatunek nazwano Australopithecus sediba, a jego naukowy opis opublikowano w jednym z ostatnich numerów tygodnika ""Science"". Do dalszych analiz znaleziska zastosowano najnowocześniejszą technologię. W laboratorium Europejskiego Centrum Promieniowania Synchrotronowego w Grenoble pod Paryżem przeprowadzono szczegółowe prześwietlenie czaszki chłopca sprzed dwóch milionów lat. Dzięki zdjęciom o wysokiej rozdzielczości i dużym kontraście, które wykonano w promieniach Rentgena, można było uzyskać niezwykle dokładny, trójwymiarowy obraz wnętrza czaszki. Naukowcy chcą ustalić, ile lat miał chłopiec, kiedy zginął. - Chcemy znać rzeczywisty wiek w czasie śmieci. Nie chodzi nam o wiek rozwojowy, ani współczesny ekwiwalent wieku chłopca. Pragniemy ustalić, w jaki sposób, podczas ewolucji hominidów, bieg życia zwalniał, od szybkiego u małp człekokształtnych, po powolny rozwój u ludzi współczesnych - wyjaśnił serwisowi BBC Paul Tafforeau z ośrodka w Grenoble. Dzięki rentgenowskim skanom można też było zbadać przestrzeń, którą wypełniał mózg, rozłożony po śmierci chłopca przez bakterie. Więcej na ten temat: Skanery ciała już działają na paryskim lotnisku Naukowcy odkryli nieznanego dotąd przodka człowieka Odkryto szkielet ""pradziadka"" słynnej Lucy"
"http://wiadomosci.wp.pl/ponad-milion-polakow-nie-wie,-ze-grozi-im-utrata-zdrowia-6031892559520385a","Ponad milion Polaków nie wie, że grozi im utrata zdrowia Choroby tarczycy dotyczą 20-30% Polaków, z czego 15% to jest ponad milion osób o tym nie wie - alarmowali endokrynolodzy na konferencji prasowej, zapowiadającej obchodzony w Polsce po raz pierwszy Tydzień Walki z Chorobami Tarczycy. Tymczasem, jak przypomniał prof. Janusz Nauman, Konsultant Krajowy ds. Endokrynologii, nieleczone choroby tarczycy mogą prowadzić do trwałej utraty zdrowia, inwalidztwa, a nawet zgonu. Dlatego powinny być jak najszybciej rozpoznawane i leczone. - Jest to szczególnie ważne w przypadku kobiet w ciąży, gdyż choroby tarczycy - nawet te nie dające wyraźnych objawów - mogą prowadzić do poronień lub wad w rozwoju mózgu dziecka. Dlatego panie planujące powiększenie rodziny powinny udać się z wizytą do endokrynologa - zaapelował specjalista. Tarczyca - w kształcie przypominająca motyla - jest gruczołem położonym u podstawy szyi. Produkuje hormony, które regulują metabolizm i prawidłową czynność wszystkich tkanek i narządów ciała, odpowiadają za wzrost młodych organizmów i rozwój płciowy, a w okresie życia płodowego i u małych dzieci wpływają na rozwój mózgu. Szacuje się, że na schorzenia tarczycy pięć razy częściej cierpią kobiety niż mężczyźni. Do schorzeń upośledzających pracę tarczycy prof. Nauman zaliczył niedoczynność i nadczynność tego gruczołu. Występowanie niedoczynności tarczycy rośnie wraz z wiekiem. Jest to związane z upośledzeniem funkcji przysadki mózgowej wydzielającej hormon TSH (tyreotropowy), który pobudza tarczycę do produkcji hormonów - tetrajodotyroniny (inaczej tyroksyny, T4) i trójjodotyroniny (T3). Zdaniem prof. Andrzeja Milewicza, prezesa Polskiego Towarzystwa Endokrynologicznego, rozpoznawanie niedoczynności tarczycy może utrudniać fakt, że często jej objawy - takie jak zmęczenie, skłonność do depresji, pogorszenie sprawności umysłowej - są mylone z objawami procesu starzenia się. Nadczynność tarczycy również może być maskowana przez starzenie się - kobiety mogą uważać, że takie objawy, jak nadmierna nerwowość, wzrost potliwości, kołatanie serca, zmęczenie są związane z menopauzą, a nie z chorobą tarczycy. Do chorób, które nie powodują zaburzeń jej czynności, ale nieleczone mogą prowadzić do znacznego pogorszenia stanu zdrowia prof. Nauman zaliczył wole miąższowe obojętne, wole wieloguzkowe nietoksyczne, autoimmunologiczną chorobę Hashimoto i poporodowe autoimmunologiczne zapalenie tarczycy. Wole guzkowe jest najczęstszą chorobą tarczycy w Polsce, powiedziała prof. Barbara Jarząb z Centrum Onkologii w Gliwicach. Problemem jest to, że nawet badanie USG nie pozwala guzków łagodnych odróżnić od raka tarczycy. Tylko biopsja cienkoigłowa może dać na ten temat konkretną informację, ale czasem nawet to badanie nie jest rozstrzygające i wtedy warto wykonać operację, podkreśliła specjalistka. Jak wyjaśniła, tylko w 10% przypadków okazuje się, że operowany chory ma nowotwór złośliwy. Jak podkreśliła badaczka, wyniki leczenia raka tarczycy są w Polsce lepsze niż pozostałych krajach UE - odsetek wyleczonych chorych wynosi odpowiednio 95% i 90%. Według prof. Jarząb, mitem jest jakoby po awarii elektrowni atomowej w Czarnobylu w Polsce wzrosła liczba zachorowań na raka tarczycy. - Badania epidemiologiczne przeprowadzone po 10 latach od wybuchu wskazują, że dzięki akcji podawania jodu stabilnego dzieciom w Polsce nie było znaczącego wzrostu zachorowań na raka tarczycy, jaki obserwowano np. na Białorusi czy Ukrainie - podkreśliła Jarząb. Dr Helena Jastrzębska z Kliniki Endokrynologii w Centrum Medycznym Kształcenia Podyplomowego w Warszawie przypomniała o konieczności zwiększenia spożycia jodu w okresie ciąży. Jest to pierwiastek niezbędny do produkcji hormonów tarczycy. Ze względu na zwiększoną produkcję tych hormonów, zapotrzebowanie na jod w ciąży jest wyższe niż u przeciętnej dorosłej osoby i wynosi ok. 250 mikrogramów na dobę. Nie powinno jednak przekraczać 500 mikrogramów, bo płód nie ma mechanizmów pozwalających mu zaadoptować się do nadmiaru jodu. Do skutków nieleczenia niedoczynności tarczycy u ciężarnej dr Jastrzębska zaliczyła częstsze poronienia, wysoką śmiertelność noworodków, uszkodzenie mózgu u dzieci, upośledzenie rozwoju szkieletu, zębów i płuc. Badania przeprowadzone w kwietniu 2009 r. wśród 656 Polaków w wieku 30-70 lat wykazały, że 44 proc. osób nie potrafi wymienić żadnego objawu chorób tarczycy, a 73 proc. respondentów nigdy nie badało się pod kątem zaburzeń w pracy tego narządu. Aby zwiększyć świadomość Polaków na temat schorzeń tarczycy w dniach 18-22 maja po raz pierwszy w naszym kraju będzie obchodzony Tydzień Walki z Chorobami Tarczycy. Jest to inicjatywa Międzynarodowej Federacji Tyreologicznej, a współorganizatorami są Polskie Towarzystwo Endokrynologiczne i Polskie Towarzystwo Tyreologiczne. W tych dniach zostanie przeprowadzony program bezpłatnych badań tarczycy. Kampanię wspierają aktorka Agnieszka Włodarczyk oraz wielokrotna medalistka Mistrzostw Świata i Polski w skoku o tyczce - Monika Pyrek. Obie panie leczyły się z powodu choroby tarczycy. Więcej na ten temat: Szokująca kontrola - polskie dzieci zagrożone Atak cyst na polską armię Zamiast iść do lekarza, szukamy porad w internecie"
http://wiadomosci.wp.pl/viagra-poprawia-zycie-seksualne-kobiet-z-depresja-6031967620772481a,"Viagra poprawia życie seksualne kobiet z depresją Viagra może pomóc w leczeniu zaburzeń seksualnych u kobiet, które zażywają leki przeciw depresji - o wynikach amerykańskich badań informuje pismo ""Journal of American Medical Association. Zaburzenia seksualne, takie jak trudności z osiąganiem orgazmu, czy brak pobudzenia, są częstym efektem ubocznym stosowania leków na depresję. Szacuje się, że dotyczą od 30 do 70% kobiet i mężczyzn. Mają związek zarówno ze starszymi lekami przeciwdepresyjnymi, jak i lekami nowszej generacji, tzw. selektywnymi inhibitorami zwrotnego wychwytu serotoniny (SSRI), które są najczęściej przepisywanymi środkami na depresję w grupie wiekowej 18-65 lat. Problemy z życiem seksualnym są jedną z głównych przyczyn wczesnego odstawienia leków na depresję, co dotyczy aż 70% pacjentów w pierwszym miesiącu leczenia i zwiększa ryzyko niepowodzenia kuracji oraz nawrotów choroby. Jak wyliczono, zaburzenia te zwiększają prawdopodobieństwo przerwania terapii aż trzykrotnie. Wiadomo zarazem, że poważna depresja, a więc i zaburzenia seksualne związane z jej leczeniem, niemal dwukrotnie częściej dotykają kobiet niż mężczyzn. Dotychczas nie wiedziano jednak, jak można im pomóc. Naukowcy z University of New Mexico w Albuquerque sprawdzali skuteczność sildenafilu, czyli popularnej Viagry, w terapii zaburzeń seksualnych u 98 kobiet leczonych na poważną depresję. Obecnie sildenafil jest powszechnie stosowany w leczeniu problemów z erekcją u mężczyzn, ale coraz więcej danych wskazuje, że może mieć szersze zastosowanie w medycynie. Pacjentki były w wieku od 18 do 50 lat. U wszystkich leki przeciwdepresyjne spowodowały poprawę stanu zdrowia. Pacjentki podzielono losowo na dwie grupy, z których jedna zażywała sildenafil, a druga - placebo (grupa kontrolna). Przez kolejne 8 tygodni kobiety zażywały pigułkę na około 1-2 godziny przed spodziewaną aktywnością seksualną. Dawki sildenafilu zwiększano w razie potrzeby z 50 mg do 100 mg. Okazało się, że kobiety stosujące sildenafil odczuwały większą poprawę funkcji seksualnych niż kobiety zażywające placebo. Brak efektów leczenia odnotowano aż u 73% pacjentek z grupy kontrolnej i tylko u 28% pacjentek, które przyjmowały Viagrę. Poprawa dotyczyła głównie osiągania orgazmu, ale nie popędu seksualnego. Jak tłumaczą autorzy pracy, skuteczność Viagry ma związek z tym, że podobnie jak u mężczyzn, poprawia ona ukrwienie narządów płciowych kobiet - w tym łechtaczki, przez co może ułatwiać osiąganie orgazmu. Częstymi efektami ubocznymi terapii był bóle głowy, napady gorąca i zapchany nos (efekt przekrwienia śluzówki nosa), ale nie odnotowano na tyle silnych działań niepożądanych, by któraś z pacjentek zrezygnowała z leczenia. Zdaniem naukowców, wyniki te są bardzo ważne, gdyż dowodzą, że sildenafil i spokrewnione z nim leki mogą być skuteczne w leczeniu zaburzeń seksualnych zarówno u mężczyzn, jak i u kobiet. Lecząc te kłopotliwe dolegliwości u osób, u których terapia przeciwdepresyjna daje wprawdzie efekty, ale wymaga kontynuacji, można obniżyć ryzyko przerwania kuracji i poprawić jej skuteczność, podsumowują autorzy pracy. Więcej na ten temat: Dlaczego kobiety są mniej szczęśliwe od mężczyzn? Nie musisz już wychodzić za mąż ""dla zdrowia"""
http://wiadomosci.wp.pl/marihuana-zagraza-mozgom-noworodkow-6031947756639361a,"Marihuana zagraża mózgom noworodków Aktywny składnik marihuany zwiększa toksyczny wpływ alkoholu na rozwijający się mózg płodów i noworodków - wskazują najnowsze badania na gryzoniach, o których informuje pismo ""Annals of Neurology"".   Badania naukowe dowodzą, że różne leki, używki czy narkotyki mogą mieć bardzo szkodliwy wpływ na rozwijające się mózgi płodów i noworodków. Wiadomo np., że picie alkoholu w ciąży prowadzi do poważnych zaburzeń w rozwoju umysłowym dzieci. Pojawia się też coraz więcej doniesień, że dzieci narażone w życiu płodowym na działanie marihuany mogą mieć problemy z koncentracją uwagi, nauką oraz zaburzenia zachowania. Wiadomo bowiem, że obecna w marihuanie najsilniejsza substancja psychoaktywna, tj. 9-tetrahydrocannabinol (THC), może przechodzić przez łożysko. W swoich wcześniejszych doświadczeniach naukowcy z Uniwersytetu Humboldta w Berlinie i z Uniwersytetu Technologicznego w Dreźnie wykazali, że etanol i leki uspokajające, znieczulające czy przeciwdrgawkowe powodują obumieranie komórek w wielu obszarach mózgu młodych gryzoni. Nie wiadomo było jednak, czy podobnie działa THC z marihuany. Aby to sprawdzić badacze wstrzykiwali THC lub jego syntetyczny odpowiednik noworodkom szczurzym i mysim. Część gryzoni otrzymywała też etanol w różnych dawkach - zarówno toksycznych dla tkanki nerwowej, jak i mniej szkodliwych. Okazało się, że zarówno THC, jak i jego odpowiednik, samodzielnie nie powodowały uszkodzenia neuronów. Nasilały jednak toksyczne działanie etanolu tak, że niszczył on komórki nerwowe w mniejszych stężeniach niż zwykle. Efekt ten był tym silniejszy, im wyższe były dawki THC. THC nasilało też toksyczne działanie leku uspokajającego oraz przeciwdrgawkowego na tkankę nerwową. Zdaniem autorów pracy, THC zwiększa wrażliwość niedojrzałego mózgu na alkohol i leki poprzez aktywację receptorów kanabinoidowych CB1. Gryzonie, które z powodu modyfikacji genetycznych nie produkowały prawidłowych receptorów CB1 były mniej wrażliwe na toksyczną kombinację THC i etanolu. Wrażliwość tę obniżał również lek blokujący CB1. Autorzy pracy liczą, że przyszłe badania pozwolą ocenić możliwość wykorzystania inhibitorów CB1 w prewencji uszkodzeń mózgu u płodów i noworodków narażonych na działanie alkoholu lub różnych leków. Więcej na ten temat: Palacze marihuany bardziej narażeni na schizofrenię? Policja odbiera alkohol nieletnim"
http://wiadomosci.wp.pl/archeolodzy-odnalezli-grob-krola-heroda-6031891731403905a,"Archeolodzy odnaleźli grób króla Heroda Grobowiec króla Judei Heroda Wielkiego, który - według Ewangelii św. Mateusza - nakazał rzeźniewiniątek, odnalazł prof. Ehud Necer z Uniwersytetu Hebrajskiegow Jerozolimie - podano na konferencji prasowej w tymmieście. Herod I, zwany Wielkim, panował od 37 r. do 4 r. p.n.e. Według Ewangelii św. Mateusza, dowiedziawszy się od Mędrców ze Wschodu o narodzinach przyszłego króla żydowskiego, kazał wymordować w Betlejem wszystkich chłopców do lat dwóch. ""Rzeź niewiniątek"" opisywana jest tylko w jednej z czterech Ewangelii. Odkrycie w Herodium, na spłaszczonym kopcu usypanym na Pustyni Judejskiej i widocznym z odległej o ok. 12 km od Jerozolimy, rozwiązało jedną z największych tajemnic archeologicznych Izraela. Herod zyskał przydomek Wielkiego, gdyż rozciągnął władzę Judei po Jordanię, Liban i Syrię. Rzymskim namiestnikiem został w wieku 25 lat, a ok. 40 roku p.n.e. senat przyznał mu tytuł króla. Władzę tę sprawował Herod przez około 34 lata. Wznosił pałace, fortece, port w Cezarei, rozbudował istniejącą górską twierdzę Masadę, która w 73 r. n.e. stała się jednym z trzech ostatnich punktów oporu żydowskiego powstania przeciw Rzymianom i do dziś jest symbolem heroicznego oporu, walki aż do końca. Powstawały też akwedukty i amfiteatry. W Herodium na szczycie wzgórza król wzniósł ufortyfikowane pałace, świątynię i mauzoleum, a u podnóża góry - drugi kompleks pałacowy wielkości miasteczka, zwany Dolnym Herodium, z ogrodami, stajniami i magazynami. Od dawna przypuszczano, że Herod leży tam pochowany, ze względu na silne przywiązanie, jakie żywił do tego miejsca, które stało się jednym z największych kompleksów pałacowych rzymskiego cesarstwa. Sam grobowiec i procesję pogrzebową po śmierci Heroda opisał żydowski historyk z I w. n.e. Józef Flawiusz. Jednak dziesiątki lat wykopalisk prowadzonych tam od lat 50. nie przynosiły rezultatu. Necer w Herodium rozpoczął wykopaliska w 1972 roku, wkrótce po zajęciu tego terenu przez Izrael. Dopiero trzy tygodnie temu jego ekipa natrafiła w pozostałościach ufortyfikowanego górnego pałacu na elementy sarkofagu z wapienia. Archeolodzy zrozumieli, że nareszcie znaleźli grób Heroda. Na konferencji prasowej Necer wyjaśnił, że choć w sarkofagu nie znaleziono kości, zarówno jego lokalizacja jak i ornamentyka wskazują na to, iż należał do Heroda. ""To sarkofag, jaki nie wszędzie się spotyka. To coś bardzo specjalnego"" - zaznaczył. O odkryciu w Herodium piszą także izraelski dziennik ""Haarec"" i brytyjski ""The Independent"". Herod był sprawnym, ale despotycznym władcą. Upamiętnił się zarówno budową portu w Cezarei, rozbudową Drugiej Świątyni w Jerozolimie, jak i obsesyjnym lękiem przed spiskiem na swoje życie. Pod jego wpływem kazał stracić żonę i trzech synów. Samo Herodium zniszczyli Rzymianie w 71 r. n.e., w rok po zniszczeniu Drugiej Świątyni. W latach 132-135 (Drugie Powstanie Żydowskie) stało się ono siedzibą przywódcy powstania Szymona Bar Kochby. W V wieku osiedlili się tam bizantyńscy mnisi, a później służyło kolonii trędowatych, aż w VII wieku opuszczono je całkowicie. Więcej na ten temat: ""Odnalezienie grobu Heroda bez znaczenia dla historyczności ewangelii"""
http://wiadomosci.wp.pl/fascynujacy-swiat-pasozytow-6031915921790081a,"Fascynujący świat pasożytów Osiągnięcia cywilizacyjne ostatnich wieków, odkrycia nauki i rozwój techniki pozwoliły człowiekowi uwierzyć, że udało mu się ujarzmić naturę. Wiara w możliwości współczesnej medycyny rozmyła świadomość zagrożeń chorobami, związanych z faktem, że człowiek jako jeden z elementów ekosystemu, może być wykorzystywany przez inne organizmy. Do tej grupy można zaliczyć pasożyty.  W ramach spotkań naukowych XI Festiwalu Nauki w Instytucie Parazytologii PAN odbyły się wykłady dotyczące tajemnic świata parazytologii. Parazytologia to nauka o pasożytach, chorobach jakie wywołują i metodach ich zwalczania - wyjaśniła dr Anna Borecka. Obszarem badań jest między innymi wpływ pasożytów na organizm żywiciela oraz ich przystosowanie do życia w wyjątkowych warunkach. Około 1/4 gatunków zwierząt żyjących na ziemi to pasożyty. Mogą osiągnąć rozmiary od 1 mikrometra do kilku, a nawet kilkudziesięciu metrów. Aby móc przetrwać w środowisku, jakim na przykład jest wnętrze układu pokarmowego, naczyń krwionośnych czy innych tkanek, pasożyty wytworzyły specjalne aparaty czepne, takie jak przyssawki, kolce i haki. Dysponują wyspecjalizowanym aparatem ruchowym, który mogą stanowić rzęski, wici, błonki czy układ powłokowo-mięśniowy. Aparat ten pozwala im na dotarcie do określonego miejsca w organizmie żywiciela lub przenoszenie się pomiędzy żywicielami. Pasożyty mają bardzo skomplikowany cykl rozmnażania, z żywicielami pośrednimi. Często każde ze stadiów wymaga innych warunków życia i innego żywiciela. Tak wysokie wymagania powodują, że tylko niewielki procent osiąga etap pełnej dojrzałości. Dlatego olbrzymia jest zdolność reprodukcyjna pasożytów. Niektóre potrafią produkować do 200 tys. jaj dziennie - opowiadała dr A. Borecka. Aby przetrwać i pokonać poszczególne etapy, stosują mimikrę, a także potrafią manipulować żywicielem i zmieniać jego zachowania. Wszystko po to, aby zwiększyć szanse na osiągnięcie kolejnego stadium i osiągnąć sukces rozrodczy. W kolejnych wykładach zwrócono uwagę na zagrożenia, jakim robaki pasożytnicze są dla zdrowia człowieka. Wyróżnia się ponad 100 gatunków pasożytów patogennych, a wśród nich ponad 60 stanowią robaki. Ilość zachorowań powodowanych przez pasożyty według danych wynosi nawet 900 mln osób dla niektórych gatunków- wyjaśnił dr hab. Jakub Gawor. Badania pokazują , że ok. 70 proc. ludności wiejskiej w Egipcie jest zainfekowanych przez przywry. Do najbardziej niebezpiecznych gatunków zalicza się zarodziec malarii i bąblowiec wielojamowy. W Polsce najczęstszymi parazytozami są owsica, toksokaroza, zakażenie glistnicą, i włosogłówką. Nasze badania przeprowadzone w 2005 roku pokazały, że w województwie małopolskim zainfekowanych parazytozami było ok. 30 proc. krów. Zagrożenia zakażenia parazytozami są specyficzne w różnych rejonach kuli ziemskiej. Według WHO najbardziej zagrażają ameboza, leiszmanioza, malaria, śpiączka afrykańska, choroba Chagasa, drukunkuloza - uzupełniły wykład młode badaczki z Instytutu Parazytologii. Pasożyty roznoszą się przez wodę, potrafią trwać w ziemi oczekując na sprzyjające okoliczności. Metodami profilaktyki jest ścisła higiena, szczególnie ważna w krajach tropikalnych i subtropikalnych, obejmująca częste mycie rąk, unikanie kontaktu z naturalnymi zbiornikami wody: nie wchodzenie do nich, nie picie z niech wody a jeśli to tylko przefiltrowanej i długo gotowanej, stosowanie zabezpieczeń przed ukąszeniami - np. zawieszenie moskitiery nad łóżkiem. Uczestnicy wykładu, poza wysłuchaniem prelekcji, mogły również obejrzeć przygotowane preparaty. (PAP) Więcej na ten temat: Nowe polskie obserwatorium Zanik mózgu prowadzi do rasizmu, hazardu i depresji"
